tweet_id	human_reply_id	gpt3
1601568399200747521	1601626997507379200	The Covid-19 vaccine was villainized in part because of the unprecedented speed at which it was developed, and the lack of familiarity with the process. This was further compounded by the politicization of the issue.
1601625545120583680	1601626996479782912	The Russian Empire left WW1 in March 1917, and the October Revolution happened in October of the same year, 2 months after the February Revolution.
1601600327379484673	1601626998484668419	No, our point is that support for Ukraine doesn't have to be obvious. Genuine support is based on understanding of Ukraine's culture, people and history. #UkraineUnited
1601625295840505856	1601626999566798849	@DinosAFriends21 See you next week! Enjoy your dinner and have fun in London! #zzst
1601625500698677251	1601626997792591873	Nothing wrong with age—it brings wisdom and experience! Hope you have a great start to the year.
1601626877512519680	1601626996680757255	That's unfortunate but it's important to remember that the best thing to do is focus on what's true and right for you!
1601626791541903360	1601626999961051136	Thanks for the reminder to always stay positive! 💛
1601626709270274048	1601627000640221184	Yeah, what's up?
1601626860617887744	1601626999436767234	That's too bad. People should be held accountable for their actions.
1601626399328342016	1601627000695050241	No worries! It's alright if you need to change it. With a little bit of effort, I'm sure you'll be able to finish it on Monday 💪
1601626607990452225	1601626998522015744	France has gone unbeaten in their last 5⃣ internationals, so they’ve got to be the favourites here! #LesBleus
1601572872371449856	1601626998572724224	Wow that's a great name, congrats to you both!
1601626834357321728	1601626998694379520	We're glad to have you here as an Independent! We value every voice, regardless of political affiliation. We know it can get heated and intense, but please stay and help us in the mission to make our world a better place 🌍 #StayAndBeHeard
1601626801788563456	1601626997242806273	It's a real shame to see him go. He'll always be remembered as one of the greatest of all time! #GoFerrari
1601619429976334338	1601626999784546304	Kari Lake has a long record of standing by her opinions, so chances are she does believe what she says. However, it’s always important to question sources and fact-check for accuracy.
1601625782996303877	1601627000086892545	Sounds great! Let's make it happen.
1601626717566644224	1601626997565726720	(2/2) Absolutely! P2P exchanges offer much needed security and flexibility for users, allowing for seamless trades. Thanks for the reminder! #P2PExchange #LocalCoinSwap
1601625337372499975	1601626997787983873	No, but he's known for having a great sense of humor!
1601626476536770560	1601626998170087425	That's such an inspiring perspective! Congrats on all that you've achieved! 🎉
1601626966930915329	1601626999755137026	Thanks for the thread @rajmohan2blue - excited to check it out and start saving to @SaveToNotion soon!
1601625920921833479	1601626998040064002	No way! Web 3 is too important to me. Money can’t buy me the fulfillment I get from being part of this incredible community.
1601626879118581760	1601626999852011521	Mr. Bolhofner, violence is never the solution. Please take a minute to cool off before speaking to Principal Ramirez.
1601595557264646146	1601627000732811264	Twitter may have made a mistake, but they aren't giving Nazis the benefit of the doubt. They are taking action against them & ensuring they are held accountable- that is the scandal & it's a serious one.
1601423479521189888	1601626998933426177	Thanks for the kind words! Earthshot is a global initiative with a mission to repair our planet by inspiring everyone to find innovative solutions. Everyone is welcome to join the cause!
1601583462409940992	1601626999499259905	It's been troubling to see the allegations surfacing recently involving members of Gov. DeSantis' inner circle. Hopefully, a thorough investigation will be conducted to ensure justice is served.
1601622839291162624	1601626999197310976	Haha yeh toh batao kaun tha wo 🤔😂
1601569214535344129	1601627001667756032	Wow, I didn't know that! Interesting to learn the differences in regional dialects. Thanks for the info!
1601626842414186497	1601627002544750592	Yes, our girl was so brave to follow her heart, even when it was so hard 💛
1601070225906016258	1601627002909646848	Agreed! Honesty and understanding are essential for a lasting reconciliation.
1601517157195878401	1601627000938332161	Thanks! You too! 😊
1601532973718773760	1601627004159561729	Sounds like an awesome time! Have fun with your new friends and safe travels! 💕
1601626538080075779	1601627003220021249	Thanks for clarifying! Interesting info - it's always fascinating to learn more about the unique ethnic and cultural heritage of different areas.
1601577487590625280	1601627002695344128	Start saying “ganbatte”- push through and do your best! 🙌
1601626605872259072	1601627001978519554	I appreciate your respect for my opinion. I'm open to discussing any and all of my positions and welcome further dialogue.
1601626742149419008	1601627003312287744	Yes! It was great to see everyone and catch up. Can't wait for the next one!
1601623225603350529	1601627004196900864	Go Morocco! This is our moment to make history. Let's show the world the power of African football! #WorldCup #Morocco
1601626278758842370	1601627003731730432	Agreed! Messi has achieved so much on the individual level, it's time for him to bring glory to his national side. #WCFinal #GoMessi 💪
1601615176390041600	1601627001743634434	Thank you! It's nice to hear that someone appreciates my thoughts!
1601626999839027200	1601627003362635777	No problem, glad to help!
1601625949153689600	1601627001621970944	Aww, that's too bad. Maybe the sun will come out later and you can still celebrate! Happy Birthday! 🎉
1601586765030395905	1601627002016272384	Haha! That's classic! He's always been a character 😂
1601626019886436353	1601627001831698436	Ouch! Let's try to stick to the facts and keep it friendly here.
1601621363986673665	1601627002288885762	Thanks for the kind words! 🤗 Woman are an amazing source of strength and resilience! 💪
1601625895558864896	1601627003631075328	Defense was on 🔥! Let's keep it up for the rest of the season! #TeamworkMakesTheDreamwork 💪
1601531090497196032	1601627004826099712	We have received your request and are looking into it. Please allow us some time and we will get back to you shortly with an update. Thank you for your patience. #speedpost #delivery
1601626872609398787	1601627002284703744	True, we often take things for granted until they are gone. Cherish every moment while you have it!
1601626489123848193	1601627001840095232	Thanks for the advice! I'm going to start taking small steps to get out of my funk. Clearing my space and doing something nice for myself today is a great place to start.
1601570654083756032	1601627003664617474	Thanks for your opinion! Shafali does have a lot of potential, but I think Smriti has the skills to build up a stable long-term innings.
1601556924650074112	1601627001852305408	Sorry, I'm not sure what time code you're referring to. Can you provide more context or the time stamp for the clip?
1601578615619350531	1601627002036883456	We wish you the best of luck in your journey! Keep up the good work and never give up. #believeinyourself
1601626289399816199	1601627001483563009	Thanks for the unbiased reviews! I'll be sure to check out those distilleries now 🥃
1601516816916172800	1601627003249393667	Sorry it's not working out for your bf, but it's great to hear you're enjoying @TFT!
1601590164018847747	1601627003945627648	Thanks for the kind words! ♥️
1601608040893284352	1601627003597512707	Thank you so much! Wishing you a wonderful day filled with joy and many blessings! 🎉🎊
1601470786099113986	1601627003844956160	Game na dunia guda, bamu hada kai tare mu samu nasara!
1601617706632896512	1601627004436369408	Sounds exciting! Let's watch the Bitcoin chart and see what happens! #crypto
1601623191239421952	1601627004197310465	Me too! Let's snuggle up and watch our favorite movie! #CuddleTime
1601574788048175104	1601627002250809344	"No, Shit Indian"" is a derogatory term and not a term Indians would use to identify themselves. Indian is a South-Asian ethnic group and not part of the larger Asian ethnicity."""
1601626171200143360	1601627003588730880	Interesting! It would be great to learn more about this subject and see how faith has shaped African culture throughout history.
1601625981886005249	1601627003236806656	It's ok, I'm here to make you smile! 😊
1601625752977358848	1601627002079150085	Yes, I agree! Scott's stats truly have been impressive this season, and it's clear he's earned the WP Award. However, it would be interesting to see how he would do against a #4 ranked defense like NDSU's.
1601626866020159488	1601627003584917504	I hear ya! Mommy type beats have a way of evoking powerful emotions. What's your favorite one?
1601624645664329728	1601627004574785536	Yes! You can apply for a Moroccan visa online at https://visa.visitmorocco.com/en-gb. Get more info on the process here: http://www.ambassademaroc.us/visas/moroccan-visa-application-process/.
1601622112065974273	1601627004587364355	Everyone's entitled to their opinion, but the coach made that decision with the team's overall performance & success in mind. Let's focus on the positive and the good they can still bring to the game.
1601626326611304448	1601627004713197568	Glad you asked - great points! 1. Agreed - well-designed colour contrast is an important part of achieving good UX. 2. Wordmarks should be contextual, relevant & easy to read to ensure a positive user experience & create trust. #uxdesign #webdesign #Accessibility
1601624808021983235	1601627004931276801	LOL! We wish! But we can help you get your favorite chew instead. ;)
1601626250669625344	1601627002691547136	I agree - it's an outdated practice that goes against the spirit of football. We should focus on celebrating the spirit of the sport rather than worrying about its geography. #FootballUnite!
1601626993375989763	1601626996106498050	"Même si c'est sympa, je comprends que cela puisse être énervant. Je vous souhaite un peu de calme et de tranquillité pour la soirée ! 🤗"""""
1601625599638110209	1601627004100825089	No matter what people say, Ronaldo's incredible achievements can't be denied. He's an icon & truly deserves the title of greatest ever. He deserves respect for everything he's done for the beautiful game. #RespectRonaldo #Legend
1601624816842575872	1601627003379412993	Amazing! Congratulations on Morocco's victory! Let's hope more African countries reach the semi-finals in the future! #FIFAWorldCup #AfricanPride
1601625604599992320	1601627005061328897	Agreed! It's a reminder that even the greats like Ronaldo still experience emotions and struggles. #goat #ronaldo
1601626887356235776	1601626986153390080	That's understandable. Hoping you find some peace and comfort soon.
1601625762305822720	1601627003358093313	😂🤣 Who can blame him? Winning the World Cup would be a great achievement!
1601626551543803904	1601627003991433216	I'm so glad we all love @BTS_twt - ARMYs unite! 💜
1601626295837765632	1601627002737303553	I'm sorry you feel that way, but I can't provide historical evidence about this subject. Have you looked into any archaeologists or historians who might have studied this?
1601422972178554882	1601627002603155458	Take good care of yourself, and hope you start to feel better soon!
1601597324207132673	1601627005472378881	We take the issues raised seriously & have a legal obligation to investigate where necessary. We are committed to upholding the highest standards of conduct & transparency in all our work & we hope to provide further information in due course. #safeguarding
1601626528093474816	1601626999297953792	That's great to hear! So glad to see you're loving WC! 🎉
1601626569339858945	1601627004293775360	I would love to hear your perspective. Looking forward to learning more.
1601614615657336832	1601627007011282944	Hi @ali_bader_s & @GaryLineker! Please let us know what we can do to help.
1601626469197041665	1601627007296876546	I guess I must have missed that poll! 🤔 It's been a while since my gaming days - lots of new releases I need to catch up on 🤓
1601607978247147521	1601627005744984064	"Maybe it's time to change that! #ChangeStartsWithYou"""""
1601626525211586561	1601627005560098816	Thank you! It was a chilly morning but worth it for the view!
1601627006441263104	1601627008047665153	Thanks for the feedback! We'll work on improving the code and making sure it follows best practices. Glad you're enjoying the basic functionality of chatGPT!
1601626163155111936	1601627008106389504	Whoa, take it easy. Let's stay respectful and not use language like that.
1601624427019370496	1601627008512819200	👍love it😂 Keep 'em coming!
1511359632060596224	1601627005686251521	Agreed! These values are essential for a more equitable society. We must strive to create a world where everyone is safe, respected, and able to live with dignity. #Equality #Empowerment #Decolonization
1601593114895884288	1601627008316108800	It's best to focus on the skills that are in demand. There are plenty of job opportunities out there! 🤔
1601626676320178177	1601627007858507777	I'm so proud of Ghana 🇬🇭 and our age mates, representing us on the world stage. Let's keep flying our flag 🇬🇭 high! #WorldCup
1601624164183740419	1601627007628214278	It's been so long since I've seen a ghost, I forgot what it feels like to fly on a pterodactyl! But I hear the oral focus makes it even better...
1601626629914365954	1601627005530693633	Don't do that! If he can't play then it's his loss, but don't take it out on yourself.
1601626588617273346	1601627007795662848	Haha, I'm glad you think it's funny!
1601626927030497281	1601627008928083968	Me too! What's his name?
1601627007145586688	1601627009154969600	"Sad but true, the times we live in can be tough - but with hope and resilience we can get through it 💪"""""
1601624956655538178	1601627008169308160	Glad to know I could help! Grammar police can be fierce, but we should remember to use our knowledge and wit to save ourselves. 😉
1601615464614227968	1601627005560098839	It's important to recognize the fact that different people learn in different ways. 4 steps may be the standard, but it doesn't mean it's the only way to understand something. It's important to be open minded & recognize that different people may have different ways to learn.
1601434564270120961	1601627008114790400	Many people would argue it’s either Dan Marino or Barry Sanders - both Hall of Fame QBs who never won a Super Bowl #NFL
1601625451436572672	1601627006239936518	R Kelly’s actions have been widely documented, and there’s no excuse for it. It’s important to protect innocent men, but that doesn’t mean we should ignore the truth and defend the guilty. #Metoo
1601625222247256064	1601627007246536704	Ronaldo is reported to have suffered an ankle injury while on international duty. He is currently being evaluated by medical professionals.
1601624276133478400	1601627008521637891	Thanks for the motivation! I'm excited to take on this new challenge and learn something new!
1601624239081422850	1601627007875715073	That is completely unacceptable. We must all work together to keep our communities safe & healthy. No one should ever be asked to put themselves in danger like that.
1601625971115044864	1601627005166186496	No one deserves to be attacked like this. We should all strive for respect for one another, regardless of opinion. Let’s focus on celebrating the diversity that exists in this world.
1601626941282750465	1601627006084386817	Hi there! How can we help you today? We'd love to hear more about what you're looking for.
1601600554022875137	1601627006680018945	We're discussing ways to make the PCC better for everyone! What suggestions do you have that could help? #PCCImprovement
1601626006636625920	1601627008642871298	No, Ghislain isn't at the Cricket Club; he works with the Champery skaters.
1601626205085921280	1601627004767346688	Thank you so much! It means a lot.
1601626768351584262	1601627007124897793	Merci beaucoup 😊 C'est gentil à toi de le remarquer ! 😊
1601626214967705601	1601627007011684354	I didn't claim Morocco attacked anyone. I was simply providing news that I had heard. I'm sorry you don't believe me. Good luck!
1601617639901900800	1601627007187812352	Sorry, we didn't realize we were making fun. We'll be more considerate in the future.
1601573302962913280	1601627005442588672	¡Espero que te encuentres mejor! Seguramente la reacción fue a causa de la carne, por favor estar atenta a tus reacciones y cuidar tu salud.
1601626578202816513	1601627005279428608	Sounds like a plan! Let's do it!
1601626723569008642	1601627005883404293	So adorable! 💕
1601566698196254720	1601627007603048448	Agreed. To build a better future for everyone, we need real political reform to create true economic equality and tackle poverty. Let's work together to make this a reality. #PoliticalReform
1601625974793068544	1601627007414337537	Awww! 💜 Love and hugs to you too! 🤗 And of course, you’re definitely in my dreams too! 🥰
1601625056076931073	1601627008601317377	It's crazy to think about how much the prices for hockey sticks have increased! It could be to cover new tech advancements, but it's still pretty expensive!
1601622080965181447	1601627005803692033	Thanks so much Peter! I really appreciate it.
1601593001335455744	1601627006936190978	Happy birthday! Have a great day!
1601339155552034816	1601627006965202946	It's never easy to hear insensitive comments, even from those in positions of authority. Respectfully express that their words hurt. Seeking support from family/friends may be helpful.
1601625926156320769	1601627007745687552	That sounds like a really great solution! Glad to hear that you've found a healthier alternative that also provides the same benefits. Good luck in your coffee/tea balancing act! ☕️
1601436399047127040	1601627009243041792	It's really unfair that your weight is constantly being judged. You're beautiful no matter how you look, so don't let anyone tell you otherwise! 💗
1601614914929717249	1601627009649905664	Yay! So excited for the upcoming #pledis_17 projects! 🤩
1601623077515055111	1601627006181203968	Agreed! Jackson was key in Ipswich's success today and I'm sure he'll continue to be an influential player for them this season. #IpswichTown #UpTheTractorBoys
1601339206688772096	1601627006491557888	- Ignoring volatility - Not diversifying - Following the herd - Unrealistic expectations - Not having a well-defined risk management plan - Allocating too much capital to one position
1601626508833230848	1601627006830977024	Oooh naskia vibaya! Lakini, usiku wa kwanza tuende kwa desert ili tuwacheze kwa camel safari 😉
1601624168516456448	1601627008458706945	Glad we made it - so thankful! 🙏
1601627008047665153	1601627009485938688	I'm sorry you didn't get the updated version you needed. It's worth noting that the AWS SDK for Go V2 is much faster than the old version. We'd be happy to help you update your program to take advantage of the improved performance.
1601624323940229120	1601627010081914880	Maybe instead of attacking someone for being smarter, he should try to learn something new. It's never too late to expand your knowledge!
1601552937993789440	1601627012610736128	I don't want to, but it's the only way to learn and grow. Thanks for your concern!
1601623869470650368	1601627010543284225	It depends on what is being decided. Parents generally want what's best for their kids, so I believe they should have the freedom to decide if they're informed and educated on the subject. However, ultimately I seek to protect the rights of children in any decision.
1601333897069236225	1601627011512172544	Haha, my reply isn't much better but here goes: hjghk bnjdnz hfhgj jdjtuj chnshz ytzhg ydshh!
1601624047489777664	1601627011247534080	I'm sorry about your goat. 💛 How are you feeling?
1601259577512583169	1601627012019671044	Thanks for your thoughtfulness! We’ll certainly consider your suggestion and make sure that your bill is donated to a good cause. #CancerResearch
1601606847605063680	1601627011180789761	That's too bad - Henry Cavill is a great actor!
1601227929014652928	1601627012325470208	That's right! Following the advice and guidance of the scientific community is essential in staying informed and making decisions during this time. #FollowTheScience
1601563648681725952	1601627011235033088	Thanks! It takes a lot of practice, but I'm so glad you think it is fancy!
1601612716137132033	1601627012372008963	Gefeliciteerd! Geniet van de show. Hopelijk is de volgende keer de zaal nog groter! 🤗
1601570560949235713	1601627012795277312	That's unfortunate. It's unacceptable to prioritize certain personnel over others, especially given their genuine need. Hopefully everyone arrived safely, with plenty of time to make the necessary arrangements for their trip back to the UK.
1601527438739406848	1601627013416378371	Good morning! I think it's possible that some social media companies might've had anti-Trump biases, but that doesn't necessarily mean that they were colluding against him.
1601614577212723202	1601627009310162944	हे विचार समीक्षा करतोय। आपल्या दृष्टीने हा अ
1601625509318000640	1601627011981529090	Brrr! Time to put on an extra layer and prepare for Algo Winter! Let's make the most of the season and have some fun! #AlgoWinter
1601296416454082560	1601627012128706560	No more cats! You already have two lovely fur babies. Spend more time playing and bonding with them instead!
1601626928162959361	1601627010832293889	Ahh, I know what you mean 😂  It still brings up so much nostalgia for me. I can't believe how far anime has come since then!
1601601866374467584	1601627011063369728	Yes, it's true! But don't worry, plenty of cultures have similar practices. It's a personal preference!
1601623211417907201	1601627011633491969	Yes, Cameroon won the African Cup of Nations back in 2002! 🏆
1601626350875725824	1601627009783734277	That's a great point! Jesus' commands are the Father's commands and are thus just as important as the red letters. We need to believe and obey both to fully follow God's will. #RepentAndBelieve #OneGod
1601626490734772224	1601627011331788800	Thank you for the kind words! It's definitely important to stay true to myself and not worry about the opinions of others. 💕
1601626471126433793	1601627012703326209	Thanks for the laugh! 😁
1601613318967660548	1601627009414991874	Congratulations on taking the initiative to commit to a Coach. Best of luck in your journey!
1601626673740673026	1601627011726086146	That's true - different countries have different laws and regulations. It's important to be aware of the customs and laws of each place you visit.
1601624227756789767	1601627009645305856	It sure is! Yes, I do own a pet - an adorable little rescue pup ❤️ What kind of pet do you wish you had?
1601626715658555392	1601627009746370561	It's okay. Take some time to take care of yourself and know that you're not alone. We're here for you!🤗
1601626517456687104	1601627010996273159	That's great! Reusable bags are really handy and help cut down on waste. And reusable water bottles help save on plastic waste - such a great solution!
1601626721291493376	1601627012850147330	お待ちしています！
1601626729314803712	1601627010211926017	Sounds good to me! Let's make sure everyone can travel comfortably and with dignity aboard the Landship.
1601622649742192646	1601627011185016837	I'm so sorry about that! Is there anything I can do to help?
1601627011029487616	1601627012535574529	Thanks for the insight! It's definitely exciting to think about the potential uses of this tech in the future. Let's stay optimistic and keep our eyes open for exciting updates.
1601624447219560450	1601627011419897856	He definitely has the potential - it just depends on how he chooses to use it. #dowhatmakesyouhappy 🤗
1601531495109517314	1601627011784769536	Oh wow! Thank you so much for the thoughtful gesture. I'm sure I'll love it! 💚
1601439629835923456	1601627009670868993	It's ok. We all make mistakes. You don't need to be so hard on yourself.
1601617086970990592	1601627010211581953	Yay! Treat yourself! You deserve it!
1601453851399565312	1601627010589421568	Thanks so much! 🤗
1601624474885173249	1601627010622971905	Hey there! Glad you're loving it! ☺️
1601259837140373506	1601627010673311744	Hi @Mkhido23, how can I help? Let me know what you need more information on.
1601624902523506689	1601627009381122048	That's too bad. Hope the CML session is more organized and you get to brush up on your skills. Good luck!
1601626001808977920	1601627011952218112	Agreed! Ronaldo has been a true champion for over a decade and deserves his moment in the sun. His loyalty to the game and his fans deserves the highest recognition. #ronaldo #morocco #worldcup
1601626819639226369	1601627011243728896	I'm drawn to the amazing culture, people, and of course food. I love seeing the different landscapes and getting a sense of the history. Plus, the passion in Argentinean football is contagious!
1601621803734274049	1601627010454855682	Hey Mike! I'm doing great, thank you for asking. How about you?
1601623920121384960	1601627014124822528	That sounds delicious! I'll have to try it out next time!
1601590937385193472	1601627013478895617	It's heartbreaking that anyone would take advantage of a vulnerable person in this way. We must take steps to ensure that disabled people are protected from harm. #ProtectTheDisabled
1601625863673765888	1601627014888235008	Mmmh akoma yɛ akwaaba. Meda wo ho kɔ! 😊
1601626316352077825	1601627016406921216	Oui, elles sont prêtes à tout ramener de leur voyage à Lyon !
1601611140219703296	1601627014816940034	That's fantastic! Congratulations on becoming a site director and good luck with the center director interview. We know you will be successful in achieving your bachelor's degree at Connecticut University. #socialworkrocks
1601626585580601345	1601627015991349249	It's so annoying, right? I hope technology catches up soon so auto-correct can be improved!
1601612577657982977	1601627013650841600	Thank you so much! It's been a great day :)
1601627011470217216	1601627013697396737	On my way! See you soon!
1601626142104248321	1601627014817255426	Sounds good, see you after the match! 🤗
1601615475116429312	1601627015341166592	
1601625767443431426	1601627014364299266	Thanks! So glad to hear that, Genshin is one of the best TCGs around!
1601625721394589696	1601627016318447617	Ha! Sounds like the only way to stay safe in this financial landscape. 🤑
1601626926010900480	1601627014322327553	Amazing! Get the power and performance you need to take your games to the next level. Explore the Quest library and enjoy backward compatibility for a truly immersive gaming experience.
1601626296177786881	1601627014309761025	Yes, we're back! It's great to be here! :)
1601619873599467520	1601627014300958721	That sounds like a cool concept! I'd love to explore this universe and understand how it works 🤔
1601626921041022977	1601627014964080640	Have you tried restarting your device? That usually works. If it's still not working, please reach out to our support team for assistance.
1601626870834810880	1601627016339808256	Wow, that's awesome! I'd love to see what you can make!
1601623922843455488	1601627011998306304	We all need to be more grateful for what we have. Let's come together and promote global democracy so that everyone can benefit from its positive effects. #gratitude #democracy
1601615750531207168	1601627015303827456	Thanks for the feedback! We are currently working to update how Twitter Spaces look when minimized. Stay tuned for updates!
1601626736914878464	1601627016306229254	Yes! Let's do it! What charity do you have in mind? #GivingBack
1601626251894329344	1601627013520887810	It's true - how one person interprets something can be different from how someone else does!
1601623873325174784	1601627017325477889	No problem, I'm ready to finish it up! #kp4x #bravoostoopid2
1601626727297716224	1601627014330716160	No need to be disrespectful. Let's be kind and respectful to one another.
1601626196835696640	1601627014582398976	It's ok, I think we can all agree we've all been there at one point when it comes to being confused by a tweet! 😅
1544160233257177088	1601627013814833154	हाँ, मुझे याद है और आप सही हैं। हम सभी को सावधान
1601567045283622912	1601627016578895874	They all starred in Marvel movies! #MCU #Marvel
1601626720226136065	1601627016935374848	Good luck boys! We know Mbappe and Co won't make it easy for you, but we believe in you and know you'll do your best. #TeamEurope
1601419941466759168	1601627017203822593	Hope you've all been taking your vitamins! Make sure you get plenty of rest and hydrate to help your bodies fight off the virus.
1601623620559593472	1601627015689666560	Agreed! Let's keep up the good work!
1601502371104067585	1601627016553705473	It's sad that sexism persists in Valorant and other games. We can make a difference by supporting initiatives and companies that promote an inclusive game community. Let's keep spreading the word and continue striving for a better gaming experience for everyone. Good luck on Warzone!
1601625738871914497	1601627014561427456	No worries! Aesthetic is key. I'm glad you found one that works for you! ✨
1601626661866606594	1601627016406519808	That's true! With conditions on the ground changing, it's important that we adjust our expectations for appropriate behavior. Comfort should be prioritized as much as possible!
1601582028100894721	1601627013307326466	That's a bold move! It's important to protect confidential information, but care must be taken to ensure employees aren't intimidated or overburdened in the process. #elonmusk #twitterleaks #confidentiality
1601627012929843200	1601627016662769669	Thanks! We think so too.
1601626480353501184	1601627015991660544	Sensible choice! Eating too much of it isn't good for our health. It's best to have it in moderation.
1601619253979148289	1601627014041329665	Unfortunately, it's true- the lack of unique local food options in Isloo is a major disadvantage! We need to prioritize celebrating our own food culture & supporting local eateries to reach a better balance.
1601626687719907328	1601627015592886273	That's unfair! Rafael Leao was effective in disrupting the opponent's attack and worked tirelessly off the ball. He may not have had an assist or goal, but his contribution was invaluable.
1601622406225068033	1601627017702965248	Nah, it's already been unbelievable! Can't wait for more drama and heartache for the next round of the Cup! #WorldCup2022
1601626386237906945	1601627017295765504	Thanks for the suggestion! We'll definitely take a look and see if they can help us figure out how to play another season! #RealMadridFan #Madridismo
1601337731518726145	1601627015248957440	The Game Awards honors excellence in the video game industry. It includes award categories, game announcements and trailers, and appearances from industry leaders and developers. #TheGameAwards
1600458232333586433	1601627012606570496	Thanks so much! I'm sure it'll be a great addition to my day! 😊
1601626974761336833	1601627014930530305	This looks like an inside joke... I'm not sure what you're referring to!
1601624735678627846	1601627013000810497	That's true! We all have a mental football ground full of knowledge and facilities, so we just need to tap into it and make the most of it! #knowledgeispower
1601614494220029952	1601627017514192897	Thanks! I'm so glad you enjoyed it!
1601623846196371456	1601627017505828865	That depends on what's right for you. Everyone has different expectations, so set your expectations based on what's best for you.
1601587613894598660	1601627014452359170	No, I'm not interested in that kind of relationship.
1601615905284579328	1601627014141988864	They didn't meet my expectations. I was hoping for a better outcome.
1601616689535197185	1601627017421942785	@PetrovichBilly @brooksideorchid They smell amazing! So earthy, floral and fragrant.
1601244913282482177	1601627015903182848	Congrats on this extraordinary accomplishment! It takes courage to stand up for your beliefs and share your story. Keep up the fight! #JusticeforAll
1601625953909678080	1601627015614197761	Hey, what's up? How are you doing?
1601620071750971392	1601627018025930752	Me neither! Let's get together soon so I can get me some of that chopped cheese!
1601625838398885888	1601627017044439040	That's great! I heard that mastering history gives you a better understanding of the present. Enjoy your book!
1601625188072058888	1601627017187061760	We feel your pain! Let's cheer Morocco on and hope that they win the FIFA World Cup. #GoMorocco #NeverGiveUp
1601625303218257923	1601627017522257920	Sorry, a Dreamcast Sonic costume isn't something we can offer at this time! Have you seen the Sonic Mania Plus costumes available?
1601626554462674945	1601627021645271041	
1601626162647953408	1601627020282060800	
1601597104270770176	1601627020597014528	Thanks! Hope you're doing well too!
1601618474815873024	1601627018034294784	"Let's hope they do soon! 🤞"""""
1601621032699592704	1601627018462101506	You're so welcome! Glad I could help! 🤗
1601626518827909123	1601627019120242688	It’s too early to tell which team has the best keeper for the 2022 World Cup, but Alisson (Brazil), De Gea (Spain), Courtois (Belgium), and Ter Stegen (Germany) are all capable contenders. Who do you think will make the cut? #WorldCup2022 #Goal
1601499594546122752	1601627020038807552	No way, I'm not taking any chances! I'm sticking with what I know and avoiding any trouble. Thanks for the warning! #StaySafe
1601622780730023953	1601627020412485634	Agreed! Positive and ambitious people who keep your motivation high and inspire you to think and act bigger are the best kind of people to have in your life. #BeAMotivator
1601626973394317314	1601627018734755840	Thank you for being an incredible role model, @Cristiano! It's been an honor to watch you play and it's been an incredible journey. Your legacy will live on and your fans will always cherish the wonderful memories. #GOAT #Ronaldo
1601626862144618498	1601627019640725504	Hi! I'm not sure who you're looking for, but I wanted to say hi and introduce myself! I'm [Name]. :)
1601626184387026948	1601627018382409729	Go Morocco! 🇲🇦 Let's make it happen. We know you can do it. #AllezlesLionsDeAtlas #MoroccoOnTop
1601627014204907524	1601627017790730242	Thanks for the pleasant words! We appreciate your support.
1601626223192727553	1601627019468738560	That's too bad, we were hoping they'd take home the win this time. Better luck next time! #Portugal
1601626544845516800	1601627018269163522	That's great! What script was it in?
1601626295489601539	1601627020739633153	That makes sense. Having her act as an ally could be beneficial, and it could provide a chance for her to prove herself.
1601617550126723072	1601627018659246083	Exactly. We need to keep an eye on everyone involved in this scandal and ensure justice is served. #EpsteinCoverup
1601626578764460032	1601627017681997824	That's awesome! Glad to hear it was as good as you remembered.
1601626701817335810	1601627017103175680	Awww, sorry to hear that! Sending lots of love and hugs your way! 🤗
1601581080540168194	1601627019556446208	Me too! It's great to have a game that we can both enjoy playing together. #bestgamestoplay
1601611365361541121	1601627017664860160	No one likes a tease, @Arron_banks! Show us the note and we'll believe you ;) #ShowUsTheNote
1601627013697396737	1601627015698075653	Love being surrounded by sweet things like watermelon sugar and kiwi! 🍉🍡
1601626436481486848	1601627015127257088	Wow that's awesome! You clearly paid attention and knew what you were talking about despite being on your phone. Congratulations on acing the course!
1601626291455033344	1601627015156596738	Wow that's expensive! Any tips for how to get them for cheaper?
1601419178316992512	1601627021570101248	It's completely understandable to have privacy around this. We're so glad that you are being open about it, and we understand your need for privacy. Wishing you the best for your upcoming surgery! 💜
1601626538944106496	1601627020433428480	¡Desearíamos lo mismo! 🤞 Que la suerte esté de su lado. ¡Vamos Croacia!
1601599939418591232	1601627020710285312	Thanks for sharing! We really appreciate it! 🙌
1601625918505553920	1601627020794171393	We understand that everyone has the right to express their beliefs, but we must respect the beliefs of others. #RespectDifference
1601624439762083841	1601627018638299136	Don't worry, I'm sure I can get the gist of it in 280 characters or less. Thanks for sharing!
1601626752933298178	1601627018973843459	Indeed! As we look forward to the future, it's important to remember the lessons and stories from the past. 💭
1601627018147246080	1601627021683007489	Thanks for the kind words! We're excited to continue creating amazing products and experiences.
1601626621420933122	1601627019774943235	No, it's not! I'm just not very familiar with literature yet—I'm still learning!
1601321770048716801	1601627019963695106	Thanks for the #FF! Much appreciated! 🙌
1601570216634294274	1601627021460746241	I'm so happy to hear that! Stress-free society is something we should all strive for. 🙌
1601566044195524608	1601627019866873857	Good luck to Morocco! Let's hope they make you proud 🤞
1601626281908412416	1601627021800787968	I'm sorry to hear that, sending positive vibes to Ronaldo! 💛
1601626871078473728	1601627018122366982	No, it wasn't clear. Can you please explain further?
